n_1851,n_2416,n_4517,n_6131,n_6646,n_7011,n_11856,n_14194,n_15622,n_15641,n_15661,n_15662,n_15691,n_15692,n_16289,n_29021,n_29973,n_30069,n_30415,n_30525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.389356406,0,0.467227688,0,90.84982814,0.311485125,0,6.619058907,9.344553751,8.565840939,0,0,0,47.29382482,7.19011497,6.696930188,1.142112125,0,15.57425625,24.55541069
1.614317886,0,1.937181463,0,376.6741733,1.291454308,0,27.44340405,38.74362925,35.51499348,0,0,0,196.0858125,29.81107029,27.76626763,4.735332464,0,64.57271542,101.809648
2.256133697,0,2.707360436,0,526.4311959,1.804906957,0,38.35427285,54.14720872,49.63494133,0,0,0,274.0450397,41.66326893,38.80549959,6.617992177,0,90.24534787,142.2868318
1.950337798,0,2.340405357,0,455.0788195,1.560270238,0,33.15574256,46.80810715,42.90743155,0,0,0,236.9010312,36.016238,33.54581012,5.720990874,0,78.01351191,123.0013038
1.968116629,0,2.361739955,0,459.2272135,1.574493303,0,33.4579827,47.2347991,43.29856584,0,0,0,239.0605666,36.34455375,33.85160602,5.773142112,0,78.72466517,124.1225554
1.925447434,0,2.310536921,0,449.2710679,1.540357947,0,32.73260638,46.21073841,42.35984355,0,0,0,233.8776816,35.55659595,33.11769586,5.64797914,0,77.01789736,121.4315515
0.663150409,0,0.795780491,0,154.7350954,0.530520327,0,11.27355695,15.91560981,14.589309,0,0,0,80.55066967,12.24617755,11.40618703,1.945241199,0,26.52601636,41.82268579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.433803485,0,0.520564182,0,101.2208131,0.347042788,0,7.374659239,10.41128363,9.543676662,0,0,0,52.69266327,8.01090435,7.461419936,1.272490222,0,17.35213939,27.35853977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.911224369,0,2.293469243,0,445.9523527,1.528979495,0,32.49081427,45.86938485,42.04693611,0,0,0,232.1500533,35.29394334,32.87305914,5.606258149,0,76.44897475,120.5345502
2.659713168,0,3.191655802,0,620.5997392,2.127770535,0,45.21512386,63.83311604,58.5136897,0,0,0,323.0664928,49.11603651,45.74706649,7.801825293,0,106.3885267,167.7392438
2.803721702,0,3.364466042,0,654.2017305,2.242977362,0,47.66326893,67.28932085,61.68187744,0,0,0,340.5587294,51.7753941,48.22401327,8.224250326,0,112.1488681,176.821382
2.807277468,0,3.368732962,0,655.0314093,2.245821975,0,47.72371696,67.37465924,61.7601043,0,0,0,340.9906365,51.84105725,48.28517245,8.234680574,0,112.2910987,177.0456323
2.654379519,0,3.185255423,0,619.3552211,2.123503615,0,45.12445182,63.70510845,58.39634941,0,0,0,322.4186322,49.01754178,45.65532772,7.786179922,0,106.1751808,167.4028683
1.168069219,0,1.401683063,0,272.5494844,0.934455375,0,19.85717672,28.03366125,25.69752282,0,0,0,141.8814745,21.57034491,20.09079057,3.426336375,0,46.72276876,73.66623207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09067204,0,0.108806448,0,21.15680929,0.072537632,0,1.541424677,2.176128956,1.994784876,0,0,0,11.01363044,1.674410335,1.559559085,0.265971317,0,3.626881593,5.718383312
0.298684366,0,0.35842124,0,69.69301885,0.238947493,0,5.07763423,7.168424796,6.571056063,0,0,0,36.28019439,5.515704634,5.137371103,0.876140808,0,11.94737466,18.83702738
0.284461301,0,0.341353562,0,66.37430366,0.227569041,0,4.835842124,6.827071234,6.258148631,0,0,0,34.55256608,5.253052033,4.892734384,0.834419817,0,11.37845206,17.94002608
0.2951286,0,0.35415432,0,68.86334005,0.23610288,0,5.017186204,7.083086405,6.492829205,0,0,0,35.84828731,5.450041484,5.076211924,0.865710561,0,11.80514401,18.61277705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05689226,0,0.068270712,0,13.27486073,0.045513808,0,0.967168425,1.365414247,1.251629726,0,0,0,6.910513216,1.050610407,0.978546877,0.166883963,0,2.275690411,3.588005215
0.072893208,0,0.08747185,0,17.00841531,0.058314567,0,1.239184544,1.749437004,1.603650587,0,0,0,8.854095058,1.346094583,1.253763186,0.213820078,0,2.915728339,4.597131682
0.060448027,0,0.072537632,0,14.10453953,0.048358421,0,1.027616451,1.450752637,1.329856584,0,0,0,7.342420291,1.116273557,1.039706057,0.177314211,0,2.417921062,3.812255541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.574256252,0,0.689107503,0,133.9931255,0.459405002,0,9.762356288,13.78215005,12.63363755,0,0,0,69.75299277,10.60459879,9.877207538,1.684485007,0,22.97025009,36.21642764
1.317411402,0,1.580893683,0,307.3959938,1.053929122,0,22.39599384,31.61787365,28.98305085,0,0,0,160.0215717,24.32819723,22.65947612,3.86440678,0,52.69645609,83.08474576
1.582315989,0,1.898779187,0,369.2070641,1.265852791,0,26.89937181,37.97558374,34.81095176,0,0,0,192.1986488,29.22010193,27.21583501,4.641460235,0,63.29263956,99.79139505
1.354746948,0,1.625696338,0,316.1076212,1.083797558,0,23.03069812,32.51392675,29.80443286,0,0,0,164.5565959,25.01766031,23.30164751,3.973924381,0,54.18987792,85.43937419
1.358302714,0,1.629963257,0,316.9373,1.086642171,0,23.09114614,32.59926514,29.88265971,0,0,0,164.988503,25.08332346,23.36280668,3.984354628,0,54.33210857,85.66362451
1.328078701,0,1.593694441,0,309.8850302,1.062462961,0,22.57733792,31.87388882,29.21773142,0,0,0,161.3172929,24.52518668,22.84295366,3.895697523,0,53.12314804,83.75749674
0.241792106,0,0.290150527,0,56.41815811,0.193433685,0,4.110465805,5.803010549,5.319426336,0,0,0,29.36968117,4.465094228,4.158824227,0.709256845,0,9.671684248,15.24902216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.986725139,0,1.184070167,0,230.2358658,0.789380111,0,16.77432737,23.68140334,21.70795306,0,0,0,119.8542136,18.22152424,16.9716724,2.894393742,0,39.46900557,62.22946545
1.806329264,0,2.167595117,0,421.4768283,1.445063411,0,30.70759749,43.35190233,39.73924381,0,0,0,219.4087946,33.35688041,31.06886334,5.298565841,0,72.25317056,113.9191656
1.959227213,0,2.351072656,0,457.1530165,1.567381771,0,33.30686263,47.02145312,43.1029987,0,0,0,237.9807988,36.18039588,33.69870807,5.747066493,0,78.36908854,123.5619296
1.996562759,0,2.395875311,0,465.8646438,1.597250207,0,33.94156691,47.91750622,43.9243807,0,0,0,242.5158231,36.86985895,34.34087946,5.856584094,0,79.86251037,125.916558
1.795661965,0,2.154794358,0,418.9877919,1.436529572,0,30.52625341,43.09588716,39.50456323,0,0,0,218.1130734,33.15989096,30.8853858,5.267275098,0,71.82647861,113.2464146
1.169847102,0,1.403816522,0,272.9643238,0.935877682,0,19.88740073,28.07633045,25.73663625,0,0,0,142.097428,21.60317648,20.12137016,3.431551499,0,46.79388408,73.77835724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.433803485,0,0.520564182,0,101.2208131,0.347042788,0,7.374659239,10.41128363,9.543676662,0,0,0,52.69266327,8.01090435,7.461419936,1.272490222,0,17.35213939,27.35853977
0.883607918,0,1.060329501,0,206.1751808,0.706886334,0,15.0213346,21.20659002,19.43937419,0,0,0,107.3289084,16.31729288,15.19805618,2.591916558,0,35.3443167,55.726206
0.897830983,0,1.077397179,0,209.4938959,0.718264786,0,15.2631267,21.54794358,19.75228162,0,0,0,109.0565367,16.57994548,15.4426929,2.633637549,0,35.9132393,56.6232073
0.901386749,0,1.081664099,0,210.3235747,0.721109399,0,15.32357473,21.63328197,19.83050847,0,0,0,109.4884438,16.64560863,15.50385208,2.644067797,0,36.05546995,56.84745763
0.885385801,0,1.062462961,0,206.5900201,0.708308641,0,15.05155861,21.24925922,19.47848761,0,0,0,107.5448619,16.35012445,15.22863577,2.597131682,0,35.41543203,55.83833116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.410691004,0,0.492829205,0,95.82790091,0.328552803,0,6.981747066,9.856584094,9.035202086,0,0,0,49.88526727,7.584093872,7.063885267,1.204693611,0,16.42764016,25.90091265
0.378689108,0,0.454426929,0,88.36079175,0.302951286,0,6.437714828,9.08853858,8.331160365,0,0,0,45.99810359,6.993125519,6.513452649,1.110821382,0,15.1475643,23.88265971
0.387578523,0,0.465094228,0,90.43498874,0.310062819,0,6.588834894,9.301884556,8.52672751,0,0,0,47.07787128,7.157283395,6.666350599,1.136897001,0,15.50314093,24.44328553
0.314685315,0,0.377622378,0,73.42657343,0.251748252,0,5.34965035,7.552447552,6.923076923,0,0,0,38.22377623,5.811188811,5.412587413,0.923076923,0,12.58741259,19.84615385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.273794003,0,0.328552803,0,63.88526728,0.219035202,0,4.654498044,6.571056063,6.023468057,0,0,0,33.25684485,5.056062581,4.709256845,0.803129074,0,10.9517601,17.2672751
1.671210146,0,2.005452175,0,389.949034,1.336968117,0,28.41057248,40.1090435,36.76662321,0,0,0,202.9963257,30.86168069,28.74481451,4.902216428,0,66.84840583,105.3976532
2.441033543,0,2.929240251,0,569.5744933,1.952826834,0,41.49757023,58.58480503,53.70273794,0,0,0,296.5042076,45.07775276,41.98577693,7.160365059,0,97.64134171,153.9478488
3.077515705,0,3.693018846,0,718.0869977,2.462012564,0,52.31776698,73.86037691,67.7053455,0,0,0,373.8155742,56.83145668,52.93327012,9.0273794,0,123.1006282,194.0886571
3.095294536,0,3.714353443,0,722.2353917,2.476235629,0,52.62000711,74.28706886,68.09647979,0,0,0,375.9751096,57.15977243,53.23906602,9.079530639,0,123.8117814,195.2099087
2.579708427,0,3.095650113,0,601.9319663,2.063766742,0,43.85504326,61.91300225,56.7535854,0,0,0,313.3485837,47.63861562,44.37098495,7.56714472,0,103.1883371,162.6936115
1.1911817,0,1.42941804,0,277.9423966,0.95294536,0,20.25008889,28.58836079,26.20599739,0,0,0,144.6888705,21.99715539,20.48832523,3.494132986,0,47.64726799,75.12385919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.047173166,0,1.256607799,0,244.3404054,0.837738533,0,17.80194382,25.13215598,23.03780965,0,0,0,127.1966339,19.3377978,18.01137845,3.071707953,0,41.88692663,66.04172099
1.45786417,0,1.749437004,0,340.1683063,1.166291336,0,24.78369089,34.98874007,32.07301173,0,0,0,177.0819012,26.92189167,25.07526372,4.276401565,0,58.31456679,91.94263364
1.516534313,0,1.819841176,0,353.8580064,1.213227451,0,25.78108332,36.39682352,33.36375489,0,0,0,184.2083679,28.00533365,26.08439019,4.448500652,0,60.66137253,95.64276402
1.51475643,0,1.817707716,0,353.443167,1.211805144,0,25.75085931,36.35415432,33.32464146,0,0,0,183.9924144,27.97250207,26.0538106,4.443285528,0,60.5902572,95.53063885
1.470309352,0,1.764371222,0,343.0721821,1.176247481,0,24.99525898,35.28742444,32.34680574,0,0,0,178.5935759,27.15171269,25.28932085,4.312907432,0,58.81237407,92.72750978
0.912054048,0,1.094464857,0,212.8126111,0.729643238,0,15.50491881,21.88929714,20.06518905,0,0,0,110.784165,16.84259808,15.68732962,2.67535854,0,36.48216191,57.5202086
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017778831,0,0.021334598,0,4.148393979,0.014223065,0,0.302240133,0.426691952,0.391134289,0,0,0,2.15953538,0.328315752,0.305795899,0.052151239,0,0.711153254,1.12125163
0.860495437,0,1.032594524,0,200.7822686,0.688396349,0,14.62842243,20.65189048,18.93089961,0,0,0,104.5215124,15.8904824,14.80052151,2.524119948,0,34.41981747,54.26857888
1.356524831,0,1.627829797,0,316.5224606,1.085219865,0,23.06092213,32.55659595,29.84354628,0,0,0,164.7725495,25.05049188,23.33222709,3.979139505,0,54.26099324,85.55149935
1.331634467,0,1.597961361,0,310.714709,1.065307574,0,22.63778594,31.95922721,29.29595828,0,0,0,161.7492,24.59084983,22.90411284,3.906127771,0,53.26537869,83.98174707
0.792935878,0,0.951523053,0,185.0183715,0.634348702,0,13.47990992,19.03046106,17.44458931,0,0,0,96.31527795,14.64288254,13.6384971,2.325945241,0,31.71743511,50.00782269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.712931137,0,0.855517364,0,166.3505986,0.570344909,0,12.11982932,17.11034728,15.68448501,0,0,0,86.59736874,13.16546166,12.26241555,2.091264668,0,28.51724547,44.96219035
1.866777291,0,2.240132749,0,435.5813678,1.493421832,0,31.73521394,44.80265497,41.06910039,0,0,0,226.7512149,34.47315396,32.1085694,5.475880052,0,74.67109162,117.7314211
2.243688515,0,2.692426218,0,523.5273201,1.794950812,0,38.14270475,53.84852436,49.36114733,0,0,0,272.5333649,41.43344791,38.59144246,6.58148631,0,89.74754059,141.5019557
2.544150764,0,3.052980917,0,593.6351784,2.035320612,0,43.250563,61.05961835,55.97131682,0,0,0,309.0295129,46.98198412,43.75939315,7.462842243,0,101.7660306,160.4511082
